gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000071633	159	0.03239312767982451	0.040415190160312385	0.9281454732521198	0.9999999999999963
ENSMUSG00000069274	82	0.26072979271411784	0.291745723669656	0.92849462253783	0.9999999999999963
ENSMUSG00000058952	113	0.025643429160120364	0.03438290786207846	0.9290202485379665	0.9999999999999963
ENSMUSG00000064351	86	0.052409236505627024	0.05546562305901852	0.9295502156965507	0.9999999999999963
ENSMUSG00000040204	83	0.23512464622035584	0.35035443664889715	0.931049823219011	0.9999999999999963
ENSMUSG00000093355	80	0.31883099228143563	0.4434642391097918	0.9314204801080992	0.9999999999999963
ENSMUSG00000029321	87	0.1661008358001666	0.2185434119366	0.9325162133496075	0.9999999999999963
ENSMUSG00000102349	133	-0.12975966483354323	-0.16368765855929074	0.9330051942381907	0.9999999999999963
ENSMUSG00000078612	118	-0.09332726011052524	-0.1118367790707883	0.9334013297116278	0.9999999999999963
ENSMUSG00000045092	133	-0.07668900489807055	-0.06564879578520476	0.9340055905331345	0.9999999999999963
ENSMUSG00000075225	143	-0.0017079949378986646	-0.0018430352484848347	0.9346706012807002	0.9999999999999963
ENSMUSG00000077222	102	0.3988161064684368	0.38231869721187894	0.935911095228741	0.9999999999999963
ENSMUSG00000118751	85	0.2751555398106543	0.36591480534127235	0.936593296118505	0.9999999999999963
ENSMUSG00000055254	94	-0.19745618803426745	-0.22991752050771413	0.938654981581176	0.9999999999999963
ENSMUSG00000056737	80	-0.06852267757058128	-0.09756630551785167	0.9389494121398086	0.9999999999999963
ENSMUSG00000008683	83	0.09193598758429081	0.1300252928557838	0.9393497271834306	0.9999999999999963
ENSMUSG00000078193	267	-0.11292383372783395	-0.11451232193478625	0.9396388455110769	0.9999999999999963
ENSMUSG00000020178	96	0.16799483820795708	0.26071555100769084	0.9396933568153722	0.9999999999999963
ENSMUSG00000036446	108	-0.03214168944396086	-0.0403275600758469	0.9399218189617832	0.9999999999999963
ENSMUSG00000039196	83	-0.11440168023109762	-0.14350505848722017	0.940284980147489	0.9999999999999963
ENSMUSG00000028234	81	-0.2425485908985158	-0.24521600378898442	0.9404777726511581	0.9999999999999963
ENSMUSG00000010307	84	0.03954230025410516	0.055310056731501855	0.9405154791266185	0.9999999999999963
ENSMUSG00000061028	84	0.11664003171026749	0.12033969123080976	0.9407035283057092	0.9999999999999963
ENSMUSG00000039477	80	0.1447092099115238	0.1609872960943883	0.9413571461225229	0.9999999999999963
