gene	symbol	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000012443	ENSMUSG00000012443	80	0.5574169287458034	0.7713423100585612	6.434814310052328e-05	0.003923667262227
ENSMUSG00000108037	ENSMUSG00000108037	110	0.3291580777615305	0.3839825584548199	7.740739078188064e-05	0.0046075827846357
ENSMUSG00000097702	ENSMUSG00000097702	341	0.1726698283106077	0.2171883074382159	9.867850639366792e-05	0.0056773048147321
ENSMUSG00000020053	ENSMUSG00000020053	93	0.3926363274455073	0.4357474307459302	9.992056473928644e-05	0.0056773048147321
ENSMUSG00000070720	ENSMUSG00000070720	104	-0.2588107149582347	-0.4228193309881404	0.0001299484793407	0.0072193599633766
ENSMUSG00000021917	ENSMUSG00000021917	81	-0.7251714527606943	-0.8368104284560421	0.0001437095521413	0.0078103017468141
ENSMUSG00000018417	ENSMUSG00000018417	80	-0.5309417691547427	-0.7144082738229369	0.0001522356109842	0.0080976388821387
ENSMUSG00000119838	ENSMUSG00000119838	167	0.4273384243249882	0.7290857880492734	0.0001633292922887	0.0085067339733746
ENSMUSG00000036781	ENSMUSG00000036781	84	-0.8101012922823406	-1.036527018191094	0.0001867074290184	0.0095258892356375
ENSMUSG00000087881	ENSMUSG00000087881	92	0.7892762906849382	1.1289686667790266	0.0002236984778756	0.0111849238937811
ENSMUSG00000037625	ENSMUSG00000037625	100	0.1567107452079653	0.1813255307885476	0.0002697755545634	0.0132242918903638
ENSMUSG00000073421	ENSMUSG00000073421	91	-0.3527960520237675	-0.3894349174149392	0.0002812254962557	0.0135204565507574
ENSMUSG00000047215	ENSMUSG00000047215	81	-0.8169002473354323	-1.070998892743196	0.00040544118037	0.0191245839797171
ENSMUSG00000115161	ENSMUSG00000115161	101	0.5221705853939043	0.5829713856901011	0.0004200197148377	0.0194453571684138
ENSMUSG00000041293	ENSMUSG00000041293	102	-0.2458643686259148	-0.3205101580931409	0.0004731663390661	0.0215075608666424
ENSMUSG00000099927	ENSMUSG00000099927	346	0.1191709591425005	0.1511886734590528	0.0004852459020893	0.0216627634861301
ENSMUSG00000038690	ENSMUSG00000038690	81	-0.801205679774284	-0.9551752927399124	0.0005089146230087	0.0223208167986283
ENSMUSG00000021388	ENSMUSG00000021388	109	-0.3470378153026101	-0.4567724585952242	0.0005355419703456	0.0230837056183476
ENSMUSG00000102602	ENSMUSG00000102602	81	0.7729198396205887	0.8458751808715874	0.0007325809745913	0.0310415667199741
ENSMUSG00000098306	ENSMUSG00000098306	349	0.0031647209078051	0.0037046050616692	0.0007627900259739	0.0317829177489126
ENSMUSG00000025144	ENSMUSG00000025144	100	-0.5848441474139683	-0.6232117954028724	0.0008024358335406	0.0328867144893717
ENSMUSG00000026688	ENSMUSG00000026688	81	-0.5166056156158441	-0.5860322383096181	0.00082737716762	0.0333619825653244
ENSMUSG00000109206	ENSMUSG00000109206	110	0.4933728553354739	0.6036819308564708	0.0009063582289335	0.0359665963862535
ENSMUSG00000002055	ENSMUSG00000002055	110	-0.2472527627367504	-0.4092611902347577	0.0009749614647903	0.0380844322183738
ENSMUSG00000029442	ENSMUSG00000029442	88	-0.3543595030903822	-0.5230427062339027	0.0011700650155828	0.0447914815398288
ENSMUSG00000037474	ENSMUSG00000037474	84	0.4418963104486477	0.6500882272768205	0.0011868264296039	0.0447914815398288
ENSMUSG00000028369	ENSMUSG00000028369	82	-0.8059537917375559	-0.9101638902517776	0.0012004117052674	0.0447914815398288
ENSMUSG00000072082	ENSMUSG00000072082	86	0.3621429388411343	0.5114606703620206	0.0013327224913892	0.0489971504187232
