gene	symbol	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000021702	ENSMUSG00000021702	175	0.0155408054590213	0.0390847037724982	7.519995182114771e-09	6.714281412602472e-07
ENSMUSG00000033715	ENSMUSG00000033715	95	0.6621489956974992	1.0294916757625734	1.0348452539332698e-08	8.921079775286808e-07
ENSMUSG00000097183	ENSMUSG00000097183	158	0.2082605570554725	0.3917292898392164	1.3736542237019478e-08	1.1447118530849565e-06
ENSMUSG00000103976	ENSMUSG00000103976	92	-0.5164792351424679	-0.6500725322993839	1.792342352313625e-08	1.402445255886549e-06
ENSMUSG00000030218	ENSMUSG00000030218	144	0.1235164907760913	0.2023884222219295	1.8389750611191857e-08	1.402445255886549e-06
ENSMUSG00000119838	ENSMUSG00000119838	169	-0.2717270135879512	-0.6207513310037055	1.851227737770245e-08	1.402445255886549e-06
ENSMUSG00000027322	ENSMUSG00000027322	190	0.1334155902266507	0.2712734760688295	2.3762150025419263e-08	1.7472169136337691e-06
ENSMUSG00000025650	ENSMUSG00000025650	89	-0.6078370034694679	-0.966633642199825	2.804710719228609e-08	2.0033647994490067e-06
ENSMUSG00000103756	ENSMUSG00000103756	92	-0.3427577098831536	-0.5644635223503769	3.2206091793440805e-08	2.236534152322278e-06
ENSMUSG00000095041	ENSMUSG00000095041	94	-0.3875430643558489	-0.5966921031523647	3.389572178491562e-08	2.2902514719537584e-06
ENSMUSG00000030337	ENSMUSG00000030337	84	-0.4589999709394752	-0.854891072802215	4.70717774758711e-08	3.077700060617216e-06
ENSMUSG00000115161	ENSMUSG00000115161	102	-0.3888511061668394	-0.7918021432083301	4.8012120945628574e-08	3.077700060617216e-06
ENSMUSG00000036899	ENSMUSG00000036899	99	-0.1292835209518673	-0.1721727727817871	4.9294157422608016e-08	3.080884838913001e-06
ENSMUSG00000054690	ENSMUSG00000054690	86	-0.0320093363523482	-0.0554475975340587	5.7886763160652777e-08	3.5296806805276084e-06
ENSMUSG00000020798	ENSMUSG00000020798	146	-0.1496892279013984	-0.2784778157896461	7.422538028656335e-08	4.418177398009722e-06
ENSMUSG00000021614	ENSMUSG00000021614	111	-0.0194782346487043	-0.0390788505762267	8.603399070938877e-08	5.001976204034231e-06
ENSMUSG00000026154	ENSMUSG00000026154	82	0.5740266859531392	0.9850030222775326	9.099817488422701e-08	5.170350845694717e-06
ENSMUSG00000020953	ENSMUSG00000020953	159	0.1676532298326499	0.2560555150285741	1.0551403550884687e-07	5.861890861602603e-06
ENSMUSG00000020053	ENSMUSG00000020053	94	-0.2475993186235421	-0.3297761206995374	1.096290138669076e-07	5.958098579723239e-06
ENSMUSG00000108884	ENSMUSG00000108884	83	0.0529065046459435	0.0928852887005734	1.1352581230639205e-07	5.99834835430031e-06
ENSMUSG00000087935	ENSMUSG00000087935	126	-0.4633569411933417	-0.8536593329599518	1.1644411523903388e-07	5.99834835430031e-06
ENSMUSG00000040441	ENSMUSG00000040441	239	-0.0305734336376193	-0.0717590654657034	1.1756762774428609e-07	5.99834835430031e-06
ENSMUSG00000064604	ENSMUSG00000064604	134	-0.3031443171203126	-0.5112014589009899	1.333837307271324e-07	6.669186536356619e-06
ENSMUSG00000026417	ENSMUSG00000026417	94	0.2309379160404207	0.4209115662448989	1.4867770381510328e-07	7.2881227360344734e-06
ENSMUSG00000050621	ENSMUSG00000050621	117	0.461114181578157	0.6993139970157705	1.5354057869565454e-07	7.381758591137237e-06
ENSMUSG00000038146	ENSMUSG00000038146	96	-0.5575432608211479	-0.9771541297193924	1.573030586898838e-07	7.405884347136096e-06
ENSMUSG00000056162	ENSMUSG00000056162	129	0.0431382442824535	0.1161627891707068	1.599671018981397e-07	7.405884347136096e-06
ENSMUSG00000023009	ENSMUSG00000023009	84	-0.4828400850296015	-0.7185599267870237	1.674627224668157e-07	7.611941930309805e-06
ENSMUSG00000044816	ENSMUSG00000044816	106	0.1180419307202111	0.2350463404589107	1.8686016989288845e-07	8.341971870218234e-06
ENSMUSG00000102602	ENSMUSG00000102602	81	-0.7398885309696194	-1.145182807192897	1.905319683137563e-07	8.356665276919136e-06
ENSMUSG00000006362	ENSMUSG00000006362	152	-0.3005943166092026	-0.5615307602424501	2.1808216621455045e-07	9.40009337131683e-06
ENSMUSG00000026602	ENSMUSG00000026602	173	0.0731077849864951	0.1392356106364917	4.161865254648234e-07	1.7635022265458618e-05
ENSMUSG00000023328	ENSMUSG00000023328	188	-0.1276328224688774	-0.2679397901510193	4.671855237114997e-07	1.9466063487979152e-05
ENSMUSG00000035674	ENSMUSG00000035674	81	0.6168565869331365	1.0623802168325636	5.71082409250856e-07	2.3405016772576065e-05
ENSMUSG00000058927	ENSMUSG00000058927	221	0.2405700244009499	0.3405940481246818	7.449684469307272e-07	3.0039050279464804e-05
ENSMUSG00000087881	ENSMUSG00000087881	93	-0.561666238307953	-1.044928467409869	1.1960618665485256e-06	4.746277248208435e-05
ENSMUSG00000103146	ENSMUSG00000103146	93	-0.4891436040401443	-0.8677289848587525	1.2438654481972122e-06	4.85884940702036e-05
ENSMUSG00000030123	ENSMUSG00000030123	99	-0.5662394195795051	-0.9677130419585352	1.482247229511735e-06	5.700950882737442e-05
ENSMUSG00000050069	ENSMUSG00000050069	112	-0.0296995118260376	-0.0693468020806059	1.7339255616866112e-06	6.567899854873527e-05
ENSMUSG00000109378	ENSMUSG00000109378	93	-0.3081588029861442	-0.5962740053190346	1.84041353068487e-06	6.86721466673459e-05
ENSMUSG00000102555	ENSMUSG00000102555	85	-0.5850472524762156	-0.9741096459917208	2.010675990815613e-06	7.392191142704462e-05
ENSMUSG00000074521	ENSMUSG00000074521	247	0.142455567419528	0.2876988386140906	2.4944764061007878e-06	9.037957993118796e-05
ENSMUSG00000072082	ENSMUSG00000072082	84	-0.3579153452068575	-0.7642980358393411	2.6526104008883777e-06	9.473608574601348e-05
ENSMUSG00000066366	ENSMUSG00000066366	216	-0.015002589393407	-0.0344986432966813	3.6342040972137113e-06	0.0001270578464277
ENSMUSG00000035385	ENSMUSG00000035385	111	-0.1054396791383619	-0.2191103526238078	3.659265977118409e-06	0.0001270578464277
ENSMUSG00000005125	ENSMUSG00000005125	93	0.0566073358058917	0.0913743240731993	4.695148070110733e-06	0.000158653637401
ENSMUSG00000065016	ENSMUSG00000065016	93	-0.3749049400910726	-0.6188135095915436	4.696147667071493e-06	0.000158653637401
ENSMUSG00000068587	ENSMUSG00000068587	84	0.3403499469161021	0.6960155285709326	4.845430018218799e-06	0.0001615143339406
ENSMUSG00000028248	ENSMUSG00000028248	80	-0.6191947009414434	-1.0096988404777	5.301344208397119e-06	0.0001743863226446
ENSMUSG00000032198	ENSMUSG00000032198	81	-0.5134787470102318	-0.807002482063888	5.586915805655401e-06	0.0001813933703134
ENSMUSG00000037625	ENSMUSG00000037625	101	-0.0512545853853223	-0.087194797148214	5.747737095940231e-06	0.0001842223428185
ENSMUSG00000045996	ENSMUSG00000045996	85	0.4857476234436017	1.0501705294517951	5.924267758139479e-06	0.0001874768277892
ENSMUSG00000103869	ENSMUSG00000103869	85	-0.4404287651181216	-0.8161933810669572	6.016223489835326e-06	0.0001880069840573
ENSMUSG00000019894	ENSMUSG00000019894	138	0.0242802919819953	0.0385429813606274	6.663800534156827e-06	0.0002056728559924
ENSMUSG00000087231	ENSMUSG00000087231	109	-0.3147833526134485	-0.6739563513612505	7.013434950908781e-06	0.0002120320610219
ENSMUSG00000034771	ENSMUSG00000034771	84	-0.2701342748478046	-0.5406761044208547	7.039464425928621e-06	0.0002120320610219
ENSMUSG00000021226	ENSMUSG00000021226	112	-0.1720512963831427	-0.4040517081734325	7.213287340768204e-06	0.0002146811708561
ENSMUSG00000091694	ENSMUSG00000091694	185	-0.0798435747157778	-0.1960650956847468	8.033408593455249e-06	0.0002362767233369
ENSMUSG00000113196	ENSMUSG00000113196	120	-0.4030827779322857	-0.6754887675957965	8.864394101082418e-06	0.0002576858750314
ENSMUSG00000040033	ENSMUSG00000040033	139	-0.2501345258671784	-0.4070244520811524	9.101348069529004e-06	0.0002615329905037
ENSMUSG00000106107	ENSMUSG00000106107	109	-0.3684539765119537	-0.7141293199131753	1.0439416643581724e-05	0.0002965743364653
ENSMUSG00000062115	ENSMUSG00000062115	87	-0.42362920306623	-0.7917989638392466	1.175023851229806e-05	0.0003300628795589
ENSMUSG00000058443	ENSMUSG00000058443	88	0.45349507331848	0.9613966498676058	1.2677092405488644e-05	0.000352141455708
ENSMUSG00000012350	ENSMUSG00000012350	104	0.06696875616908	0.1212976531727877	1.4280144268297155e-05	0.0003887154713057
ENSMUSG00000038690	ENSMUSG00000038690	81	0.5908293485641452	1.0441081695745271	1.4304729344050138e-05	0.0003887154713057
ENSMUSG00000065701	ENSMUSG00000065701	124	-0.3563533021137115	-0.5113713101157357	1.552613928146318e-05	0.0004135551383524
ENSMUSG00000044645	ENSMUSG00000044645	302	0.1849388671689648	0.2873112555629403	1.554967320205325e-05	0.0004135551383524
ENSMUSG00000108037	ENSMUSG00000108037	112	-0.1427884612232447	-0.2604331612658151	1.6049984998600664e-05	0.0004223680262789
ENSMUSG00000028780	ENSMUSG00000028780	89	0.03712889701128	0.0547432031824909	1.769510827998033e-05	0.0004608101114578
ENSMUSG00000004098	ENSMUSG00000004098	117	-0.5062914209207531	-0.7172392504258687	1.8736934166985183e-05	0.0004829106744068
ENSMUSG00000047215	ENSMUSG00000047215	82	0.5549354650080196	0.9746766724639004	1.9510125164878825e-05	0.0004977072746142
ENSMUSG00000000359	ENSMUSG00000000359	93	-0.1775472963228818	-0.3448709156360557	2.470683409938612e-05	0.0006239099520047
ENSMUSG00000120442	ENSMUSG00000120442	93	-0.4407760940492135	-0.6439325989571055	2.527656499884401e-05	0.0006266793030107
